date,city,cases,country
2020-04-14,Winnipeg,1,Canada
2020-04-15,Winnipeg,3,Canada
2020-04-16,Winnipeg,0,Canada
2020-04-17,Winnipeg,4,Canada
2020-04-18,Winnipeg,2,Canada
2020-04-19,Winnipeg,1,Canada
2020-04-20,Winnipeg,0,Canada
2020-04-21,Winnipeg,0,Canada
2020-04-22,Winnipeg,3,Canada
2020-04-23,Winnipeg,1,Canada
2020-04-24,Winnipeg,2,Canada
2020-04-25,Winnipeg,2,Canada
2020-04-26,Winnipeg,1,Canada
2020-04-27,Winnipeg,1,Canada
2020-04-28,Winnipeg,0,Canada
2020-04-29,Winnipeg,1,Canada
2020-04-30,Winnipeg,2,Canada
2020-05-01,Winnipeg,1,Canada
2020-05-02,Winnipeg,0,Canada
2020-05-03,Winnipeg,0,Canada
2020-05-04,Winnipeg,0,Canada
2020-05-05,Winnipeg,0,Canada
2020-05-06,Winnipeg,0,Canada
2020-05-07,Winnipeg,0,Canada
2020-05-08,Winnipeg,1,Canada
2020-05-09,Winnipeg,0,Canada
2020-05-10,Winnipeg,0,Canada
2020-05-11,Winnipeg,0,Canada
2020-05-12,Winnipeg,0,Canada
2020-05-13,Winnipeg,0,Canada
2020-05-14,Winnipeg,0,Canada
2020-05-15,Winnipeg,0,Canada
2020-05-16,Winnipeg,0,Canada
2020-05-17,Winnipeg,1,Canada
2020-05-18,Winnipeg,0,Canada
2020-05-19,Winnipeg,0,Canada
2020-05-20,Winnipeg,0,Canada
2020-05-21,Winnipeg,2,Canada
2020-05-22,Winnipeg,0,Canada
2020-05-23,Winnipeg,0,Canada
2020-05-24,Winnipeg,0,Canada
2020-05-25,Winnipeg,0,Canada
2020-05-26,Winnipeg,2,Canada
2020-05-27,Winnipeg,0,Canada
2020-05-28,Winnipeg,0,Canada
2020-05-29,Winnipeg,0,Canada
2020-05-30,Winnipeg,0,Canada
2020-05-31,Winnipeg,0,Canada
2020-06-01,Winnipeg,0,Canada
2020-06-02,Winnipeg,0,Canada
2020-06-03,Winnipeg,2,Canada
2020-06-04,Winnipeg,0,Canada
2020-06-05,Winnipeg,0,Canada
2020-06-06,Winnipeg,0,Canada
2020-06-07,Winnipeg,0,Canada
2020-06-08,Winnipeg,0,Canada
2020-06-09,Winnipeg,0,Canada
2020-06-10,Winnipeg,0,Canada
2020-06-11,Winnipeg,1,Canada
2020-06-12,Winnipeg,2,Canada
2020-06-13,Winnipeg,1,Canada
2020-06-14,Winnipeg,0,Canada
2020-06-15,Winnipeg,0,Canada
2020-06-16,Winnipeg,2,Canada
2020-06-17,Winnipeg,2,Canada
2020-06-18,Winnipeg,1,Canada
2020-06-19,Winnipeg,2,Canada
2020-06-20,Winnipeg,0,Canada
2020-06-21,Winnipeg,0,Canada
2020-06-22,Winnipeg,1,Canada
2020-06-23,Winnipeg,0,Canada
2020-06-24,Winnipeg,0,Canada
2020-06-25,Winnipeg,2,Canada
2020-06-26,Winnipeg,2,Canada
2020-06-27,Winnipeg,0,Canada
2020-06-28,Winnipeg,2,Canada
2020-06-29,Winnipeg,1,Canada
2020-06-30,Winnipeg,0,Canada
2020-07-01,Winnipeg,0,Canada
2020-07-02,Winnipeg,0,Canada
2020-07-03,Winnipeg,0,Canada
2020-07-04,Winnipeg,0,Canada
2020-07-05,Winnipeg,0,Canada
2020-07-06,Winnipeg,0,Canada
2020-07-07,Winnipeg,0,Canada
2020-07-08,Winnipeg,0,Canada
2020-07-09,Winnipeg,0,Canada
2020-07-10,Winnipeg,0,Canada
2020-07-11,Winnipeg,0,Canada
2020-07-12,Winnipeg,0,Canada
2020-07-13,Winnipeg,2,Canada
2020-07-14,Winnipeg,0,Canada
2020-07-15,Winnipeg,0,Canada
2020-07-16,Winnipeg,0,Canada
2020-07-17,Winnipeg,0,Canada
2020-07-18,Winnipeg,2,Canada
2020-07-19,Winnipeg,2,Canada
2020-07-20,Winnipeg,2,Canada
2020-07-21,Winnipeg,0,Canada
2020-07-22,Winnipeg,1,Canada
2020-07-23,Winnipeg,0,Canada
2020-07-24,Winnipeg,0,Canada
2020-07-25,Winnipeg,3,Canada
2020-07-26,Winnipeg,1,Canada
2020-07-27,Winnipeg,0,Canada
2020-07-28,Winnipeg,1,Canada
2020-07-29,Winnipeg,1,Canada
2020-07-30,Winnipeg,1,Canada
2020-07-31,Winnipeg,1,Canada
2020-08-01,Winnipeg,2,Canada
2020-08-02,Winnipeg,1,Canada
2020-08-03,Winnipeg,1,Canada
2020-08-04,Winnipeg,2,Canada
2020-08-05,Winnipeg,1,Canada
2020-08-06,Winnipeg,5,Canada
2020-08-07,Winnipeg,0,Canada
2020-08-08,Winnipeg,5,Canada
2020-08-09,Winnipeg,0,Canada
2020-08-10,Winnipeg,0,Canada
2020-08-11,Winnipeg,10,Canada
2020-08-12,Winnipeg,7,Canada
2020-08-13,Winnipeg,9,Canada
2020-08-14,Winnipeg,6,Canada
2020-08-15,Winnipeg,5,Canada
2020-08-16,Winnipeg,8,Canada
2020-08-17,Winnipeg,7,Canada
2020-08-18,Winnipeg,1,Canada
2020-08-19,Winnipeg,5,Canada
2020-08-20,Winnipeg,9,Canada
2020-08-21,Winnipeg,2,Canada
2020-08-22,Winnipeg,10,Canada
2020-08-23,Winnipeg,7,Canada
2020-08-24,Winnipeg,6,Canada
2020-08-25,Winnipeg,9,Canada
2020-08-26,Winnipeg,6,Canada
2020-08-27,Winnipeg,7,Canada
2020-08-28,Winnipeg,17,Canada
2020-08-29,Winnipeg,17,Canada
2020-08-30,Winnipeg,6,Canada
2020-08-31,Winnipeg,11,Canada
2020-09-01,Winnipeg,4,Canada
2020-09-02,Winnipeg,13,Canada
2020-09-03,Winnipeg,6,Canada
2020-09-04,Winnipeg,19,Canada
2020-09-05,Winnipeg,8,Canada
2020-09-06,Winnipeg,8,Canada
2020-09-07,Winnipeg,7,Canada
2020-09-08,Winnipeg,14,Canada
2020-09-09,Winnipeg,9,Canada
2020-09-10,Winnipeg,8,Canada
2020-09-11,Winnipeg,8,Canada
2020-09-12,Winnipeg,12,Canada
2020-09-13,Winnipeg,14,Canada
2020-09-14,Winnipeg,13,Canada
2020-09-15,Winnipeg,21,Canada
2020-09-16,Winnipeg,8,Canada
2020-09-17,Winnipeg,29,Canada
2020-09-18,Winnipeg,13,Canada
2020-09-19,Winnipeg,23,Canada
2020-09-20,Winnipeg,17,Canada
2020-09-21,Winnipeg,20,Canada
2020-09-22,Winnipeg,31,Canada
2020-09-23,Winnipeg,33,Canada
2020-09-24,Winnipeg,52,Canada
2020-09-25,Winnipeg,56,Canada
2020-09-26,Winnipeg,29,Canada
2020-09-27,Winnipeg,26,Canada
2020-09-28,Winnipeg,26,Canada
2020-09-29,Winnipeg,31,Canada
2020-09-30,Winnipeg,25,Canada
2020-10-01,Winnipeg,30,Canada
2020-10-02,Winnipeg,36,Canada
2020-10-03,Winnipeg,32,Canada
2020-10-04,Winnipeg,22,Canada
2020-10-05,Winnipeg,32,Canada
2020-10-06,Winnipeg,33,Canada
2020-10-07,Winnipeg,46,Canada
2020-10-08,Winnipeg,74,Canada
2020-10-09,Winnipeg,68,Canada
2020-10-10,Winnipeg,103,Canada
2020-10-11,Winnipeg,74,Canada
2020-10-12,Winnipeg,43,Canada
2020-10-13,Winnipeg,108,Canada
2020-10-14,Winnipeg,121,Canada
2020-10-15,Winnipeg,65,Canada
2020-10-16,Winnipeg,73,Canada
2020-10-17,Winnipeg,20,Canada
2020-10-18,Winnipeg,44,Canada
2020-10-19,Winnipeg,110,Canada
2020-10-20,Winnipeg,119,Canada
2020-10-21,Winnipeg,106,Canada
2020-10-22,Winnipeg,127,Canada
2020-10-23,Winnipeg,107,Canada
2020-10-24,Winnipeg,122,Canada
2020-10-25,Winnipeg,91,Canada
2020-10-26,Winnipeg,143,Canada
2020-10-27,Winnipeg,136,Canada
2020-10-28,Winnipeg,186,Canada
2020-10-29,Winnipeg,227,Canada
2020-10-30,Winnipeg,151,Canada
2020-10-31,Winnipeg,294,Canada
2020-11-01,Winnipeg,56,Canada
2020-11-02,Winnipeg,133,Canada
2020-11-03,Winnipeg,200,Canada
2020-11-04,Winnipeg,278,Canada
2020-11-05,Winnipeg,125,Canada
2020-11-06,Winnipeg,183,Canada
2020-11-07,Winnipeg,328,Canada
2020-11-08,Winnipeg,222,Canada
2020-11-09,Winnipeg,182,Canada
2020-11-10,Winnipeg,314,Canada
2020-11-11,Winnipeg,281,Canada
2020-11-12,Winnipeg,248,Canada
2020-11-13,Winnipeg,251,Canada
2020-11-14,Winnipeg,219,Canada
2020-11-15,Winnipeg,217,Canada
2020-11-16,Winnipeg,139,Canada
2020-11-17,Winnipeg,249,Canada
2020-11-18,Winnipeg,259,Canada
2020-11-19,Winnipeg,234,Canada
2020-11-20,Winnipeg,199,Canada
2020-11-21,Winnipeg,151,Canada
2020-11-22,Winnipeg,415,Canada
2020-11-23,Winnipeg,217,Canada
2020-11-24,Winnipeg,215,Canada
2020-11-25,Winnipeg,203,Canada
2020-11-26,Winnipeg,197,Canada
2020-11-27,Winnipeg,314,Canada
2020-11-28,Winnipeg,223,Canada
2020-11-29,Winnipeg,220,Canada
2020-11-30,Winnipeg,157,Canada
2020-12-01,Winnipeg,222,Canada
2020-12-02,Winnipeg,217,Canada
2020-12-03,Winnipeg,207,Canada
2020-12-04,Winnipeg,250,Canada
2020-12-05,Winnipeg,261,Canada
2020-12-06,Winnipeg,178,Canada
2020-12-07,Winnipeg,141,Canada
2020-12-08,Winnipeg,177,Canada
2020-12-09,Winnipeg,169,Canada
2020-12-10,Winnipeg,193,Canada
2020-12-11,Winnipeg,225,Canada
2020-12-12,Winnipeg,157,Canada
2020-12-13,Winnipeg,167,Canada
2020-12-14,Winnipeg,113,Canada
2020-12-15,Winnipeg,160,Canada
2020-12-16,Winnipeg,112,Canada
2020-12-17,Winnipeg,135,Canada
2020-12-18,Winnipeg,107,Canada
2020-12-19,Winnipeg,129,Canada
2020-12-20,Winnipeg,88,Canada
2020-12-21,Winnipeg,91,Canada
2020-12-22,Winnipeg,120,Canada
2020-12-23,Winnipeg,116,Canada
2020-12-24,Winnipeg,103,Canada
2020-12-25,Winnipeg,84,Canada
2020-12-26,Winnipeg,53,Canada
2020-12-27,Winnipeg,51,Canada
2020-12-28,Winnipeg,88,Canada
2020-12-29,Winnipeg,89,Canada
2020-12-30,Winnipeg,93,Canada
2020-12-31,Winnipeg,100,Canada
2021-01-01,Winnipeg,115,Canada
2021-01-02,Winnipeg,58,Canada
2021-01-03,Winnipeg,86,Canada
2021-01-04,Winnipeg,73,Canada
2021-01-05,Winnipeg,103,Canada
2021-01-06,Winnipeg,94,Canada
2021-01-07,Winnipeg,100,Canada
2021-01-08,Winnipeg,88,Canada
2021-01-09,Winnipeg,66,Canada
2021-01-10,Winnipeg,50,Canada
2021-01-11,Winnipeg,56,Canada
2021-01-12,Winnipeg,53,Canada
2021-01-13,Winnipeg,76,Canada
2021-01-14,Winnipeg,64,Canada
2021-01-15,Winnipeg,78,Canada
2021-01-16,Winnipeg,64,Canada
2021-01-17,Winnipeg,50,Canada
2021-01-18,Winnipeg,50,Canada
2021-01-19,Winnipeg,50,Canada
2021-01-20,Winnipeg,52,Canada
2021-01-21,Winnipeg,63,Canada
2021-01-22,Winnipeg,47,Canada
2021-01-23,Winnipeg,57,Canada
2021-01-24,Winnipeg,40,Canada
2021-01-25,Winnipeg,38,Canada
2021-01-26,Winnipeg,37,Canada
2021-01-27,Winnipeg,31,Canada
2021-01-28,Winnipeg,30,Canada
2021-01-29,Winnipeg,44,Canada
2021-01-30,Winnipeg,27,Canada
2021-01-31,Winnipeg,23,Canada
2021-02-01,Winnipeg,19,Canada
2021-02-02,Winnipeg,29,Canada
2021-02-03,Winnipeg,28,Canada
2021-02-04,Winnipeg,32,Canada
2021-02-05,Winnipeg,39,Canada
2021-02-06,Winnipeg,28,Canada
2021-02-07,Winnipeg,30,Canada
2021-02-08,Winnipeg,51,Canada
2021-02-09,Winnipeg,18,Canada
2021-02-10,Winnipeg,25,Canada
2021-02-11,Winnipeg,23,Canada
2021-02-12,Winnipeg,41,Canada
2021-02-13,Winnipeg,29,Canada
2021-02-14,Winnipeg,22,Canada
2021-02-15,Winnipeg,39,Canada
2021-02-16,Winnipeg,19,Canada
2021-02-17,Winnipeg,50,Canada
2021-02-18,Winnipeg,37,Canada
2021-02-19,Winnipeg,27,Canada
2021-02-20,Winnipeg,24,Canada
2021-02-21,Winnipeg,63,Canada
2021-02-22,Winnipeg,36,Canada
2021-02-23,Winnipeg,22,Canada
2021-02-24,Winnipeg,30,Canada
2021-02-25,Winnipeg,22,Canada
2021-02-26,Winnipeg,37,Canada
2021-02-27,Winnipeg,23,Canada
2021-02-28,Winnipeg,19,Canada
2021-03-01,Winnipeg,21,Canada
2021-03-02,Winnipeg,16,Canada
2021-03-03,Winnipeg,19,Canada
2021-03-04,Winnipeg,13,Canada
2021-03-05,Winnipeg,20,Canada
2021-03-06,Winnipeg,28,Canada
2021-03-07,Winnipeg,26,Canada
2021-03-08,Winnipeg,24,Canada
2021-03-09,Winnipeg,22,Canada
2021-03-10,Winnipeg,29,Canada
2021-03-11,Winnipeg,33,Canada
2021-03-12,Winnipeg,28,Canada
2021-03-13,Winnipeg,24,Canada
2021-03-14,Winnipeg,39,Canada
2021-03-15,Winnipeg,22,Canada
2021-03-16,Winnipeg,42,Canada
2021-03-17,Winnipeg,35,Canada
2021-03-18,Winnipeg,39,Canada
2021-03-19,Winnipeg,28,Canada
2021-03-20,Winnipeg,43,Canada
2021-03-21,Winnipeg,48,Canada
2021-03-22,Winnipeg,45,Canada
2021-03-23,Winnipeg,35,Canada
2021-03-24,Winnipeg,47,Canada
2021-03-25,Winnipeg,49,Canada
2021-03-26,Winnipeg,28,Canada
2021-03-27,Winnipeg,31,Canada
2021-03-28,Winnipeg,25,Canada
2021-03-29,Winnipeg,33,Canada
2021-03-30,Winnipeg,37,Canada
2021-03-31,Winnipeg,29,Canada
2021-04-01,Winnipeg,51,Canada
2021-04-02,Winnipeg,35,Canada
2021-04-03,Winnipeg,23,Canada
2021-04-04,Winnipeg,43,Canada
2021-04-05,Winnipeg,36,Canada
2021-04-06,Winnipeg,55,Canada
2021-04-07,Winnipeg,54,Canada
2021-04-08,Winnipeg,84,Canada
2021-04-09,Winnipeg,66,Canada
2021-04-10,Winnipeg,69,Canada
2021-04-11,Winnipeg,75,Canada
2021-04-12,Winnipeg,68,Canada
2021-04-13,Winnipeg,53,Canada
2021-04-14,Winnipeg,72,Canada
2021-04-15,Winnipeg,60,Canada
2021-04-16,Winnipeg,120,Canada
2021-04-17,Winnipeg,99,Canada
2021-04-18,Winnipeg,62,Canada
2021-04-19,Winnipeg,135,Canada
2021-04-20,Winnipeg,70,Canada
2021-04-21,Winnipeg,155,Canada
2021-04-22,Winnipeg,103,Canada
2021-04-23,Winnipeg,185,Canada
2021-04-24,Winnipeg,201,Canada
2021-04-25,Winnipeg,159,Canada
2021-04-26,Winnipeg,152,Canada
2021-04-27,Winnipeg,135,Canada
2021-04-28,Winnipeg,165,Canada
2021-04-29,Winnipeg,189,Canada
2021-04-30,Winnipeg,201,Canada
2021-05-01,Winnipeg,174,Canada
2021-05-02,Winnipeg,177,Canada
2021-05-03,Winnipeg,211,Canada
2021-05-04,Winnipeg,185,Canada
2021-05-05,Winnipeg,281,Canada
2021-05-06,Winnipeg,364,Canada
2021-05-07,Winnipeg,406,Canada
2021-05-08,Winnipeg,393,Canada
2021-05-09,Winnipeg,419,Canada
2021-05-10,Winnipeg,257,Canada
2021-05-11,Winnipeg,204,Canada
2021-05-12,Winnipeg,452,Canada
2021-05-13,Winnipeg,311,Canada
2021-05-14,Winnipeg,334,Canada
2021-05-15,Winnipeg,329,Canada
2021-05-16,Winnipeg,307,Canada
2021-05-17,Winnipeg,280,Canada
2021-05-18,Winnipeg,242,Canada
2021-05-19,Winnipeg,403,Canada
2021-05-20,Winnipeg,414,Canada
2021-05-21,Winnipeg,350,Canada
2021-05-22,Winnipeg,267,Canada
2021-05-23,Winnipeg,290,Canada
2021-05-24,Winnipeg,173,Canada
2021-05-25,Winnipeg,232,Canada
2021-05-26,Winnipeg,186,Canada
2021-05-27,Winnipeg,306,Canada
2021-05-28,Winnipeg,236,Canada
2021-05-29,Winnipeg,180,Canada
2021-05-30,Winnipeg,232,Canada
2021-05-31,Winnipeg,161,Canada
2021-06-01,Winnipeg,191,Canada
2021-06-02,Winnipeg,226,Canada
2021-06-03,Winnipeg,198,Canada
2021-06-04,Winnipeg,153,Canada
2021-06-05,Winnipeg,147,Canada
2021-06-06,Winnipeg,112,Canada
2021-06-07,Winnipeg,139,Canada
2021-06-08,Winnipeg,129,Canada
2021-06-09,Winnipeg,140,Canada
2021-06-10,Winnipeg,132,Canada
2021-06-11,Winnipeg,149,Canada
2021-06-12,Winnipeg,112,Canada
2021-06-13,Winnipeg,76,Canada
2021-06-14,Winnipeg,59,Canada
2021-06-15,Winnipeg,75,Canada
2021-06-16,Winnipeg,77,Canada
2021-06-17,Winnipeg,69,Canada
2021-06-18,Winnipeg,54,Canada
2021-06-19,Winnipeg,45,Canada
2021-06-20,Winnipeg,54,Canada
2021-06-21,Winnipeg,31,Canada
2021-06-22,Winnipeg,64,Canada
2021-06-23,Winnipeg,55,Canada
2021-06-24,Winnipeg,47,Canada
2021-06-25,Winnipeg,44,Canada
2021-06-26,Winnipeg,49,Canada
2021-06-27,Winnipeg,27,Canada
2021-06-28,Winnipeg,28,Canada
2021-06-29,Winnipeg,26,Canada
2021-06-30,Winnipeg,48,Canada
2021-07-01,Winnipeg,19,Canada
2021-07-02,Winnipeg,30,Canada
2021-07-03,Winnipeg,29,Canada
2021-07-04,Winnipeg,41,Canada
2021-07-05,Winnipeg,27,Canada
2021-07-06,Winnipeg,33,Canada
2021-07-07,Winnipeg,29,Canada
2021-07-08,Winnipeg,31,Canada
2021-07-09,Winnipeg,29,Canada
2021-07-10,Winnipeg,33,Canada
2021-07-11,Winnipeg,21,Canada
2021-07-12,Winnipeg,11,Canada
2021-07-13,Winnipeg,27,Canada
2021-07-14,Winnipeg,13,Canada
2021-07-15,Winnipeg,15,Canada
2021-07-16,Winnipeg,28,Canada
2021-07-17,Winnipeg,27,Canada
2021-07-18,Winnipeg,12,Canada
2021-07-19,Winnipeg,8,Canada
2021-07-20,Winnipeg,12,Canada
2021-07-21,Winnipeg,18,Canada
2021-07-22,Winnipeg,11,Canada
2021-07-23,Winnipeg,14,Canada
2021-07-24,Winnipeg,1,Canada
2021-07-25,Winnipeg,8,Canada
2021-07-26,Winnipeg,4,Canada
2021-07-27,Winnipeg,6,Canada
2021-07-28,Winnipeg,14,Canada
2021-07-29,Winnipeg,12,Canada
2021-07-30,Winnipeg,7,Canada
2021-07-31,Winnipeg,12,Canada
2021-08-01,Winnipeg,15,Canada
2021-08-02,Winnipeg,14,Canada
2021-08-03,Winnipeg,6,Canada
2021-08-04,Winnipeg,11,Canada
2021-08-05,Winnipeg,7,Canada
2021-08-06,Winnipeg,11,Canada
2021-08-07,Winnipeg,20,Canada
2021-08-08,Winnipeg,5,Canada
2021-08-09,Winnipeg,13,Canada
2021-08-10,Winnipeg,13,Canada
2021-08-11,Winnipeg,12,Canada
2021-08-12,Winnipeg,11,Canada
2021-08-13,Winnipeg,10,Canada
2021-08-14,Winnipeg,10,Canada
2021-08-15,Winnipeg,22,Canada
2021-08-16,Winnipeg,5,Canada
2021-08-17,Winnipeg,8,Canada
2021-08-18,Winnipeg,14,Canada
2021-08-19,Winnipeg,18,Canada
2021-08-20,Winnipeg,16,Canada
2021-08-21,Winnipeg,11,Canada
2021-08-22,Winnipeg,7,Canada
2021-08-23,Winnipeg,14,Canada
2021-08-24,Winnipeg,25,Canada
2021-08-25,Winnipeg,14,Canada
2021-08-26,Winnipeg,8,Canada
2021-08-27,Winnipeg,26,Canada
2021-08-28,Winnipeg,23,Canada
2021-08-29,Winnipeg,11,Canada
2021-08-30,Winnipeg,10,Canada
2021-08-31,Winnipeg,15,Canada
2021-09-01,Winnipeg,15,Canada
2021-09-02,Winnipeg,16,Canada
2021-09-03,Winnipeg,16,Canada
2021-09-04,Winnipeg,13,Canada
2021-09-05,Winnipeg,14,Canada
2021-09-06,Winnipeg,18,Canada
2021-09-07,Winnipeg,19,Canada
2021-09-08,Winnipeg,12,Canada
2021-09-09,Winnipeg,37,Canada
2021-09-10,Winnipeg,22,Canada
2021-09-11,Winnipeg,11,Canada
2021-09-12,Winnipeg,14,Canada
2021-09-13,Winnipeg,6,Canada
2021-09-14,Winnipeg,19,Canada
2021-09-15,Winnipeg,14,Canada
2021-09-16,Winnipeg,23,Canada
2021-09-17,Winnipeg,14,Canada
2021-09-18,Winnipeg,18,Canada
2021-09-19,Winnipeg,12,Canada
2021-09-20,Winnipeg,12,Canada
2021-09-21,Winnipeg,14,Canada
2021-09-22,Winnipeg,18,Canada
2021-09-23,Winnipeg,14,Canada
2021-09-24,Winnipeg,27,Canada
2021-09-25,Winnipeg,31,Canada
2021-09-26,Winnipeg,17,Canada
2021-09-27,Winnipeg,12,Canada
2021-09-28,Winnipeg,27,Canada
2021-09-29,Winnipeg,16,Canada
2021-09-30,Winnipeg,19,Canada
2021-10-01,Winnipeg,19,Canada
2021-10-02,Winnipeg,39,Canada
2021-10-03,Winnipeg,21,Canada
2021-10-04,Winnipeg,23,Canada
2021-10-05,Winnipeg,19,Canada
2021-10-06,Winnipeg,26,Canada
2021-10-07,Winnipeg,17,Canada
2021-10-08,Winnipeg,14,Canada
2021-10-09,Winnipeg,31,Canada
2021-10-10,Winnipeg,14,Canada
2021-10-11,Winnipeg,17,Canada
2021-10-12,Winnipeg,13,Canada
2021-10-13,Winnipeg,12,Canada
2021-10-14,Winnipeg,18,Canada
2021-10-15,Winnipeg,29,Canada
2021-10-16,Winnipeg,19,Canada
2021-10-17,Winnipeg,9,Canada
2021-10-18,Winnipeg,19,Canada
2021-10-19,Winnipeg,11,Canada
2021-10-20,Winnipeg,14,Canada
2021-10-21,Winnipeg,31,Canada
2021-10-22,Winnipeg,15,Canada
2021-10-23,Winnipeg,56,Canada
2021-10-24,Winnipeg,13,Canada
2021-10-25,Winnipeg,7,Canada
2021-10-26,Winnipeg,14,Canada
2021-10-27,Winnipeg,7,Canada
2021-10-28,Winnipeg,22,Canada
2021-10-29,Winnipeg,22,Canada
2021-10-30,Winnipeg,21,Canada
2021-10-31,Winnipeg,25,Canada
2021-11-01,Winnipeg,19,Canada
2021-11-02,Winnipeg,37,Canada
2021-11-03,Winnipeg,30,Canada
2021-11-04,Winnipeg,30,Canada
2021-11-05,Winnipeg,48,Canada
2021-11-06,Winnipeg,40,Canada
2021-11-07,Winnipeg,63,Canada
2021-11-08,Winnipeg,49,Canada
2021-11-09,Winnipeg,30,Canada
2021-11-10,Winnipeg,35,Canada
2021-11-11,Winnipeg,37,Canada
2021-11-12,Winnipeg,57,Canada
2021-11-13,Winnipeg,45,Canada
2021-11-14,Winnipeg,32,Canada
2021-11-15,Winnipeg,29,Canada
2021-11-16,Winnipeg,40,Canada
2021-11-17,Winnipeg,44,Canada
2021-11-18,Winnipeg,60,Canada
2021-11-19,Winnipeg,37,Canada
2021-11-20,Winnipeg,38,Canada
2021-11-21,Winnipeg,26,Canada
2021-11-22,Winnipeg,33,Canada
2021-11-23,Winnipeg,27,Canada
2021-11-24,Winnipeg,45,Canada
2021-11-25,Winnipeg,42,Canada
2021-11-26,Winnipeg,31,Canada
