date,city,cases,country
2020-10-03,La Libertad,83,Peru
2020-10-04,La Libertad,23,Peru
2020-10-05,La Libertad,89,Peru
2020-10-06,La Libertad,94,Peru
2020-10-07,La Libertad,128,Peru
2020-10-08,La Libertad,120,Peru
2020-10-09,La Libertad,197,Peru
2020-10-10,La Libertad,126,Peru
2020-10-11,La Libertad,63,Peru
2020-10-12,La Libertad,133,Peru
2020-10-13,La Libertad,109,Peru
2020-10-14,La Libertad,117,Peru
2020-10-15,La Libertad,135,Peru
2020-10-16,La Libertad,198,Peru
2020-10-17,La Libertad,118,Peru
2020-10-18,La Libertad,37,Peru
2020-10-19,La Libertad,101,Peru
2020-10-20,La Libertad,122,Peru
2020-10-21,La Libertad,105,Peru
2020-10-22,La Libertad,74,Peru
2020-10-23,La Libertad,119,Peru
2020-10-24,La Libertad,63,Peru
2020-10-25,La Libertad,14,Peru
2020-10-26,La Libertad,60,Peru
2020-10-27,La Libertad,109,Peru
2020-10-28,La Libertad,99,Peru
2020-10-29,La Libertad,117,Peru
2020-10-30,La Libertad,113,Peru
2020-10-31,La Libertad,65,Peru
2020-11-01,La Libertad,41,Peru
2020-11-02,La Libertad,70,Peru
2020-11-03,La Libertad,68,Peru
2020-11-04,La Libertad,67,Peru
2020-11-05,La Libertad,61,Peru
2020-11-07,La Libertad,112,Peru
2020-11-08,La Libertad,26,Peru
2020-11-09,La Libertad,99,Peru
2020-11-10,La Libertad,81,Peru
2020-11-11,La Libertad,85,Peru
2020-11-12,La Libertad,60,Peru
2020-11-13,La Libertad,48,Peru
2020-11-14,La Libertad,48,Peru
2020-11-15,La Libertad,37,Peru
2020-11-16,La Libertad,75,Peru
2020-11-17,La Libertad,58,Peru
2020-11-18,La Libertad,65,Peru
2020-11-19,La Libertad,97,Peru
2020-11-20,La Libertad,55,Peru
2020-11-21,La Libertad,64,Peru
2020-11-22,La Libertad,17,Peru
2020-11-23,La Libertad,53,Peru
2020-11-24,La Libertad,103,Peru
2020-11-25,La Libertad,69,Peru
2020-11-26,La Libertad,81,Peru
2020-11-27,La Libertad,89,Peru
2020-11-28,La Libertad,31,Peru
2020-11-29,La Libertad,23,Peru
2020-11-30,La Libertad,64,Peru
2020-12-01,La Libertad,41,Peru
2020-12-02,La Libertad,75,Peru
2020-12-03,La Libertad,47,Peru
2020-12-04,La Libertad,53,Peru
2020-12-05,La Libertad,104,Peru
2020-12-07,La Libertad,31,Peru
2020-12-08,La Libertad,19,Peru
2020-12-09,La Libertad,63,Peru
2020-12-10,La Libertad,37,Peru
2020-12-11,La Libertad,51,Peru
2020-12-12,La Libertad,48,Peru
2020-12-13,La Libertad,69,Peru
2020-12-14,La Libertad,61,Peru
2020-12-15,La Libertad,78,Peru
2020-12-16,La Libertad,64,Peru
2020-12-17,La Libertad,41,Peru
2020-12-18,La Libertad,74,Peru
2020-12-19,La Libertad,38,Peru
2020-12-20,La Libertad,23,Peru
2020-12-21,La Libertad,51,Peru
2020-12-22,La Libertad,61,Peru
2020-12-23,La Libertad,61,Peru
2020-12-24,La Libertad,38,Peru
2020-12-25,La Libertad,5,Peru
2020-12-26,La Libertad,57,Peru
2020-12-27,La Libertad,10,Peru
2020-12-28,La Libertad,87,Peru
2020-12-29,La Libertad,89,Peru
2020-12-30,La Libertad,128,Peru
2020-12-31,La Libertad,92,Peru
2021-01-01,La Libertad,3,Peru
2021-01-02,La Libertad,130,Peru
2021-01-03,La Libertad,7,Peru
2021-01-04,La Libertad,113,Peru
2021-01-05,La Libertad,84,Peru
2021-01-06,La Libertad,119,Peru
2021-01-07,La Libertad,45,Peru
2021-01-08,La Libertad,111,Peru
2021-01-09,La Libertad,52,Peru
2021-01-10,La Libertad,25,Peru
2021-01-11,La Libertad,79,Peru
2021-01-12,La Libertad,156,Peru
2021-01-13,La Libertad,128,Peru
2021-01-14,La Libertad,112,Peru
2021-01-15,La Libertad,138,Peru
2021-01-16,La Libertad,118,Peru
2021-01-17,La Libertad,32,Peru
2021-01-18,La Libertad,132,Peru
2021-01-19,La Libertad,108,Peru
2021-01-20,La Libertad,109,Peru
2021-01-21,La Libertad,153,Peru
2021-01-22,La Libertad,100,Peru
2021-01-23,La Libertad,110,Peru
2021-01-24,La Libertad,26,Peru
2021-01-25,La Libertad,166,Peru
2021-01-26,La Libertad,186,Peru
2021-01-27,La Libertad,126,Peru
2021-01-28,La Libertad,126,Peru
2021-01-29,La Libertad,132,Peru
2021-01-30,La Libertad,230,Peru
2021-01-31,La Libertad,38,Peru
2021-02-01,La Libertad,207,Peru
2021-02-02,La Libertad,281,Peru
2021-02-03,La Libertad,224,Peru
2021-02-04,La Libertad,208,Peru
2021-02-05,La Libertad,204,Peru
2021-02-06,La Libertad,209,Peru
2021-02-07,La Libertad,66,Peru
2021-02-08,La Libertad,247,Peru
2021-02-09,La Libertad,230,Peru
2021-02-10,La Libertad,195,Peru
2021-02-11,La Libertad,308,Peru
2021-02-12,La Libertad,225,Peru
2021-02-13,La Libertad,225,Peru
2021-02-14,La Libertad,38,Peru
2021-02-15,La Libertad,249,Peru
2021-02-16,La Libertad,246,Peru
2021-02-17,La Libertad,312,Peru
2021-02-18,La Libertad,220,Peru
2021-02-19,La Libertad,190,Peru
2021-02-20,La Libertad,212,Peru
2021-02-21,La Libertad,72,Peru
2021-02-22,La Libertad,267,Peru
2021-02-23,La Libertad,244,Peru
2021-02-24,La Libertad,240,Peru
2021-02-25,La Libertad,203,Peru
2021-02-26,La Libertad,231,Peru
2021-02-27,La Libertad,264,Peru
2021-02-28,La Libertad,62,Peru
2021-03-01,La Libertad,223,Peru
2021-03-02,La Libertad,247,Peru
2021-03-03,La Libertad,320,Peru
2021-03-04,La Libertad,228,Peru
2021-03-05,La Libertad,240,Peru
2021-03-06,La Libertad,231,Peru
2021-03-07,La Libertad,72,Peru
2021-03-08,La Libertad,256,Peru
2021-03-09,La Libertad,269,Peru
2021-03-10,La Libertad,341,Peru
2021-03-11,La Libertad,385,Peru
2021-03-12,La Libertad,300,Peru
2021-03-13,La Libertad,231,Peru
2021-03-14,La Libertad,177,Peru
2021-03-15,La Libertad,390,Peru
2021-03-16,La Libertad,353,Peru
2021-03-17,La Libertad,348,Peru
2021-03-18,La Libertad,372,Peru
2021-03-19,La Libertad,440,Peru
2021-03-20,La Libertad,304,Peru
2021-03-21,La Libertad,88,Peru
2021-03-22,La Libertad,465,Peru
2021-03-23,La Libertad,455,Peru
2021-03-24,La Libertad,488,Peru
2021-03-25,La Libertad,348,Peru
2021-03-26,La Libertad,347,Peru
2021-03-27,La Libertad,319,Peru
2021-03-28,La Libertad,141,Peru
2021-03-29,La Libertad,468,Peru
2021-03-30,La Libertad,430,Peru
2021-03-31,La Libertad,419,Peru
2021-04-01,La Libertad,272,Peru
2021-04-02,La Libertad,307,Peru
2021-04-03,La Libertad,475,Peru
2021-04-04,La Libertad,215,Peru
2021-04-05,La Libertad,566,Peru
2021-04-06,La Libertad,511,Peru
2021-04-07,La Libertad,467,Peru
2021-04-08,La Libertad,462,Peru
2021-04-09,La Libertad,470,Peru
2021-04-10,La Libertad,386,Peru
2021-04-11,La Libertad,91,Peru
2021-04-12,La Libertad,562,Peru
2021-04-13,La Libertad,530,Peru
2021-04-14,La Libertad,429,Peru
2021-04-15,La Libertad,473,Peru
2021-04-16,La Libertad,478,Peru
2021-04-17,La Libertad,486,Peru
2021-04-18,La Libertad,137,Peru
2021-04-19,La Libertad,456,Peru
2021-04-20,La Libertad,263,Peru
2021-04-21,La Libertad,381,Peru
2021-04-22,La Libertad,546,Peru
2021-04-23,La Libertad,745,Peru
2021-04-24,La Libertad,529,Peru
2021-04-25,La Libertad,142,Peru
2021-04-26,La Libertad,475,Peru
2021-04-27,La Libertad,464,Peru
2021-04-28,La Libertad,292,Peru
2021-04-29,La Libertad,477,Peru
2021-04-30,La Libertad,443,Peru
2021-05-01,La Libertad,146,Peru
2021-05-02,La Libertad,145,Peru
2021-05-03,La Libertad,362,Peru
2021-05-04,La Libertad,511,Peru
2021-05-05,La Libertad,503,Peru
2021-05-06,La Libertad,875,Peru
2021-05-07,La Libertad,615,Peru
2021-05-08,La Libertad,397,Peru
2021-05-09,La Libertad,90,Peru
2021-05-10,La Libertad,626,Peru
2021-05-11,La Libertad,440,Peru
2021-05-12,La Libertad,340,Peru
2021-05-13,La Libertad,407,Peru
2021-05-14,La Libertad,615,Peru
2021-05-15,La Libertad,498,Peru
2021-05-16,La Libertad,281,Peru
2021-05-17,La Libertad,434,Peru
2021-05-18,La Libertad,441,Peru
2021-05-19,La Libertad,366,Peru
2021-05-20,La Libertad,413,Peru
2021-05-21,La Libertad,386,Peru
2021-05-22,La Libertad,227,Peru
2021-05-23,La Libertad,119,Peru
2021-05-24,La Libertad,285,Peru
2021-05-25,La Libertad,430,Peru
2021-05-26,La Libertad,253,Peru
2021-05-27,La Libertad,218,Peru
2021-05-28,La Libertad,309,Peru
2021-05-29,La Libertad,217,Peru
2021-05-30,La Libertad,111,Peru
2021-05-31,La Libertad,197,Peru
2021-06-01,La Libertad,166,Peru
2021-06-02,La Libertad,161,Peru
2021-06-03,La Libertad,168,Peru
2021-06-04,La Libertad,160,Peru
2021-06-05,La Libertad,137,Peru
2021-06-06,La Libertad,27,Peru
2021-06-07,La Libertad,156,Peru
2021-06-08,La Libertad,121,Peru
2021-06-09,La Libertad,144,Peru
2021-06-10,La Libertad,137,Peru
2021-06-11,La Libertad,126,Peru
2021-06-12,La Libertad,98,Peru
2021-06-13,La Libertad,43,Peru
2021-06-14,La Libertad,154,Peru
2021-06-15,La Libertad,126,Peru
2021-06-16,La Libertad,108,Peru
2021-06-17,La Libertad,159,Peru
2021-06-18,La Libertad,142,Peru
2021-06-19,La Libertad,98,Peru
2021-06-20,La Libertad,17,Peru
2021-06-21,La Libertad,98,Peru
2021-06-22,La Libertad,117,Peru
2021-06-23,La Libertad,108,Peru
2021-06-24,La Libertad,81,Peru
2021-06-25,La Libertad,80,Peru
2021-06-26,La Libertad,81,Peru
2021-06-27,La Libertad,34,Peru
2021-06-28,La Libertad,104,Peru
2021-06-29,La Libertad,30,Peru
2021-06-30,La Libertad,121,Peru
2021-07-01,La Libertad,77,Peru
2021-07-02,La Libertad,275,Peru
2021-07-03,La Libertad,100,Peru
2021-07-04,La Libertad,14,Peru
2021-07-05,La Libertad,141,Peru
2021-07-06,La Libertad,113,Peru
2021-07-07,La Libertad,122,Peru
2021-07-08,La Libertad,92,Peru
2021-07-09,La Libertad,57,Peru
2021-07-10,La Libertad,70,Peru
2021-07-11,La Libertad,22,Peru
2021-07-12,La Libertad,126,Peru
2021-07-13,La Libertad,76,Peru
2021-07-14,La Libertad,66,Peru
2021-07-15,La Libertad,63,Peru
2021-07-16,La Libertad,204,Peru
2021-07-17,La Libertad,39,Peru
2021-07-18,La Libertad,13,Peru
2021-07-19,La Libertad,100,Peru
2021-07-20,La Libertad,57,Peru
2021-07-21,La Libertad,39,Peru
2021-07-22,La Libertad,48,Peru
2021-07-23,La Libertad,55,Peru
2021-07-24,La Libertad,36,Peru
2021-07-25,La Libertad,11,Peru
2021-07-26,La Libertad,46,Peru
2021-07-27,La Libertad,52,Peru
2021-07-28,La Libertad,21,Peru
2021-07-29,La Libertad,12,Peru
2021-07-30,La Libertad,48,Peru
2021-07-31,La Libertad,38,Peru
2021-08-01,La Libertad,14,Peru
2021-08-02,La Libertad,45,Peru
2021-08-03,La Libertad,54,Peru
2021-08-04,La Libertad,34,Peru
2021-08-05,La Libertad,38,Peru
2021-08-06,La Libertad,31,Peru
2021-08-07,La Libertad,20,Peru
2021-08-08,La Libertad,9,Peru
2021-08-09,La Libertad,55,Peru
2021-08-10,La Libertad,57,Peru
2021-08-11,La Libertad,33,Peru
2021-08-12,La Libertad,48,Peru
2021-08-13,La Libertad,32,Peru
2021-08-14,La Libertad,46,Peru
2021-08-15,La Libertad,17,Peru
2021-08-16,La Libertad,50,Peru
2021-08-17,La Libertad,43,Peru
2021-08-18,La Libertad,51,Peru
2021-08-19,La Libertad,61,Peru
2021-08-20,La Libertad,50,Peru
2021-08-21,La Libertad,48,Peru
2021-08-22,La Libertad,20,Peru
2021-08-23,La Libertad,35,Peru
2021-08-24,La Libertad,50,Peru
2021-08-25,La Libertad,46,Peru
2021-08-26,La Libertad,32,Peru
2021-08-27,La Libertad,43,Peru
2021-08-28,La Libertad,43,Peru
2021-08-29,La Libertad,10,Peru
2021-08-30,La Libertad,22,Peru
2021-08-31,La Libertad,55,Peru
2021-09-01,La Libertad,37,Peru
2021-09-02,La Libertad,45,Peru
2021-09-03,La Libertad,44,Peru
2021-09-04,La Libertad,48,Peru
2021-09-05,La Libertad,28,Peru
2021-09-06,La Libertad,31,Peru
2021-09-07,La Libertad,44,Peru
2021-09-08,La Libertad,35,Peru
2021-09-09,La Libertad,40,Peru
2021-09-10,La Libertad,28,Peru
2021-09-11,La Libertad,35,Peru
2021-09-12,La Libertad,13,Peru
2021-09-13,La Libertad,49,Peru
2021-09-14,La Libertad,37,Peru
2021-09-15,La Libertad,38,Peru
2021-09-16,La Libertad,47,Peru
2021-09-17,La Libertad,32,Peru
2021-09-18,La Libertad,34,Peru
2021-09-19,La Libertad,8,Peru
2021-09-20,La Libertad,36,Peru
2021-09-21,La Libertad,40,Peru
2021-09-22,La Libertad,36,Peru
2021-09-23,La Libertad,47,Peru
2021-09-24,La Libertad,45,Peru
2021-09-25,La Libertad,35,Peru
2021-09-26,La Libertad,25,Peru
2021-09-27,La Libertad,43,Peru
2021-09-28,La Libertad,48,Peru
2021-09-29,La Libertad,45,Peru
2021-09-30,La Libertad,34,Peru
2021-10-01,La Libertad,36,Peru
2021-10-02,La Libertad,31,Peru
2021-10-03,La Libertad,10,Peru
2021-10-04,La Libertad,31,Peru
2021-10-05,La Libertad,30,Peru
2021-10-06,La Libertad,37,Peru
2021-10-07,La Libertad,33,Peru
2021-10-08,La Libertad,26,Peru
2021-10-09,La Libertad,13,Peru
2021-10-10,La Libertad,8,Peru
2021-10-11,La Libertad,47,Peru
2021-10-12,La Libertad,35,Peru
2021-10-13,La Libertad,43,Peru
2021-10-14,La Libertad,26,Peru
2021-10-15,La Libertad,76,Peru
2021-10-16,La Libertad,36,Peru
2021-10-17,La Libertad,29,Peru
2021-10-18,La Libertad,47,Peru
2021-10-19,La Libertad,38,Peru
2021-10-20,La Libertad,43,Peru
2021-10-21,La Libertad,68,Peru
2021-10-22,La Libertad,54,Peru
2021-10-23,La Libertad,52,Peru
2021-10-24,La Libertad,31,Peru
2021-10-25,La Libertad,48,Peru
2021-10-26,La Libertad,69,Peru
2021-10-27,La Libertad,31,Peru
2021-10-28,La Libertad,86,Peru
2021-10-29,La Libertad,42,Peru
2021-10-30,La Libertad,69,Peru
2021-10-31,La Libertad,20,Peru
2021-11-01,La Libertad,43,Peru
2021-11-02,La Libertad,70,Peru
2021-11-03,La Libertad,76,Peru
2021-11-04,La Libertad,85,Peru
2021-11-05,La Libertad,83,Peru
2021-11-06,La Libertad,77,Peru
2021-11-07,La Libertad,30,Peru
2021-11-08,La Libertad,94,Peru
2021-11-09,La Libertad,52,Peru
2021-11-10,La Libertad,80,Peru
2021-11-11,La Libertad,62,Peru
2021-11-12,La Libertad,51,Peru
2021-11-13,La Libertad,51,Peru
2021-11-14,La Libertad,30,Peru
2021-11-15,La Libertad,72,Peru
2021-11-16,La Libertad,69,Peru
2021-11-17,La Libertad,67,Peru
2021-11-18,La Libertad,81,Peru
2021-11-19,La Libertad,98,Peru
2021-11-20,La Libertad,54,Peru
2021-11-21,La Libertad,31,Peru
2021-11-22,La Libertad,71,Peru
2021-11-23,La Libertad,65,Peru
2021-11-24,La Libertad,70,Peru
2021-11-25,La Libertad,103,Peru
2021-11-26,La Libertad,84,Peru
2021-11-27,La Libertad,117,Peru
2021-11-28,La Libertad,45,Peru
2021-11-29,La Libertad,136,Peru
2021-11-30,La Libertad,84,Peru
2021-12-01,La Libertad,94,Peru
2021-12-02,La Libertad,120,Peru
2021-12-03,La Libertad,80,Peru
2021-12-04,La Libertad,81,Peru
2021-12-05,La Libertad,35,Peru
2021-12-06,La Libertad,136,Peru
2021-12-07,La Libertad,124,Peru
2021-12-08,La Libertad,22,Peru
2021-12-09,La Libertad,92,Peru
2021-12-10,La Libertad,79,Peru
2021-12-11,La Libertad,68,Peru
2021-12-12,La Libertad,35,Peru
2021-12-13,La Libertad,71,Peru
2021-12-14,La Libertad,84,Peru
2021-12-15,La Libertad,60,Peru
2021-12-16,La Libertad,92,Peru
2021-12-17,La Libertad,62,Peru
2021-12-18,La Libertad,114,Peru
2021-12-19,La Libertad,29,Peru
2021-12-20,La Libertad,120,Peru
2021-12-21,La Libertad,102,Peru
2021-12-22,La Libertad,70,Peru
2021-12-23,La Libertad,107,Peru
2021-12-24,La Libertad,54,Peru
2021-12-25,La Libertad,64,Peru
2021-12-26,La Libertad,47,Peru
2021-12-27,La Libertad,140,Peru
2021-12-28,La Libertad,135,Peru
2021-12-29,La Libertad,137,Peru
2021-12-30,La Libertad,198,Peru
2021-12-31,La Libertad,127,Peru
2022-01-01,La Libertad,36,Peru
2022-01-02,La Libertad,76,Peru
2022-01-03,La Libertad,314,Peru
2022-01-04,La Libertad,392,Peru
2022-01-05,La Libertad,480,Peru
2022-01-06,La Libertad,627,Peru
2022-01-07,La Libertad,583,Peru
2022-01-08,La Libertad,645,Peru
2022-01-09,La Libertad,304,Peru
2022-01-10,La Libertad,1236,Peru
2022-01-11,La Libertad,1079,Peru
2022-01-12,La Libertad,1590,Peru
2022-01-13,La Libertad,1873,Peru
2022-01-14,La Libertad,1984,Peru
2022-01-15,La Libertad,2185,Peru
2022-01-16,La Libertad,670,Peru
2022-01-17,La Libertad,2616,Peru
2022-01-18,La Libertad,2575,Peru
2022-01-19,La Libertad,3198,Peru
2022-01-20,La Libertad,2632,Peru
2022-01-21,La Libertad,2435,Peru
2022-01-22,La Libertad,2031,Peru
2022-01-23,La Libertad,620,Peru
2022-01-24,La Libertad,2635,Peru
2022-01-25,La Libertad,2274,Peru
2022-01-26,La Libertad,1631,Peru
2022-01-27,La Libertad,1711,Peru
2022-01-28,La Libertad,1899,Peru
2022-01-29,La Libertad,1395,Peru
2022-01-30,La Libertad,504,Peru
2022-01-31,La Libertad,1310,Peru
2022-02-01,La Libertad,949,Peru
2022-02-02,La Libertad,894,Peru
2022-02-03,La Libertad,735,Peru
2022-02-04,La Libertad,626,Peru
2022-02-05,La Libertad,549,Peru
2022-02-06,La Libertad,146,Peru
2022-02-07,La Libertad,457,Peru
2022-02-08,La Libertad,391,Peru
2022-02-09,La Libertad,552,Peru
2022-02-10,La Libertad,257,Peru
2022-02-11,La Libertad,303,Peru
2022-02-12,La Libertad,265,Peru
2022-02-13,La Libertad,62,Peru
2022-02-14,La Libertad,251,Peru
2022-02-15,La Libertad,192,Peru
2022-02-16,La Libertad,218,Peru
2022-02-17,La Libertad,158,Peru
2022-02-18,La Libertad,150,Peru
2022-02-19,La Libertad,162,Peru
2022-02-20,La Libertad,57,Peru
2022-02-21,La Libertad,89,Peru
2022-02-22,La Libertad,90,Peru
2022-02-23,La Libertad,87,Peru
2022-02-24,La Libertad,77,Peru
2022-02-25,La Libertad,105,Peru
2022-02-26,La Libertad,51,Peru
2022-02-27,La Libertad,12,Peru
2022-02-28,La Libertad,47,Peru
2022-03-01,La Libertad,52,Peru
2022-03-02,La Libertad,30,Peru
2022-03-03,La Libertad,51,Peru
2022-03-04,La Libertad,56,Peru
2022-03-05,La Libertad,58,Peru
2022-03-06,La Libertad,20,Peru
2022-03-07,La Libertad,50,Peru
2022-03-08,La Libertad,17,Peru
2022-03-09,La Libertad,52,Peru
2022-03-10,La Libertad,23,Peru
2022-03-11,La Libertad,23,Peru
2022-03-12,La Libertad,15,Peru
2022-03-13,La Libertad,18,Peru
2022-03-14,La Libertad,22,Peru
2022-03-15,La Libertad,25,Peru
2022-03-16,La Libertad,26,Peru
2022-03-17,La Libertad,26,Peru
2022-03-18,La Libertad,19,Peru
2022-03-19,La Libertad,20,Peru
2022-03-20,La Libertad,11,Peru
2022-03-21,La Libertad,8,Peru
2022-03-22,La Libertad,11,Peru
2022-03-23,La Libertad,17,Peru
2022-03-24,La Libertad,15,Peru
2022-03-25,La Libertad,22,Peru
2022-03-26,La Libertad,24,Peru
2022-03-27,La Libertad,7,Peru
2022-03-28,La Libertad,14,Peru
2022-03-29,La Libertad,43,Peru
2022-03-30,La Libertad,13,Peru
2022-03-31,La Libertad,6,Peru
2022-04-01,La Libertad,10,Peru
2022-04-02,La Libertad,5,Peru
2022-04-03,La Libertad,1,Peru
2022-04-04,La Libertad,21,Peru
2022-04-05,La Libertad,4,Peru
2022-04-06,La Libertad,7,Peru
2022-04-07,La Libertad,9,Peru
2022-04-08,La Libertad,5,Peru
2022-04-09,La Libertad,6,Peru
2022-04-10,La Libertad,4,Peru
2022-04-11,La Libertad,9,Peru
2022-04-12,La Libertad,4,Peru
2022-04-13,La Libertad,5,Peru
2022-04-14,La Libertad,25,Peru
2022-04-15,La Libertad,2,Peru
2022-04-16,La Libertad,5,Peru
2022-04-17,La Libertad,9,Peru
2022-04-18,La Libertad,14,Peru
2022-04-19,La Libertad,10,Peru
2022-04-20,La Libertad,5,Peru
2022-04-21,La Libertad,8,Peru
2022-04-22,La Libertad,7,Peru
2022-04-23,La Libertad,7,Peru
2022-04-24,La Libertad,2,Peru
2022-04-25,La Libertad,2,Peru
2022-04-26,La Libertad,4,Peru
2022-04-27,La Libertad,8,Peru
2022-04-28,La Libertad,9,Peru
2022-04-29,La Libertad,3,Peru
2022-04-30,La Libertad,10,Peru
2022-05-01,La Libertad,11,Peru
2022-05-02,La Libertad,9,Peru
2022-05-03,La Libertad,9,Peru
2022-05-04,La Libertad,2,Peru
2022-05-05,La Libertad,6,Peru
2022-05-06,La Libertad,12,Peru
2022-05-07,La Libertad,4,Peru
2022-05-08,La Libertad,4,Peru
2022-05-09,La Libertad,4,Peru
2022-05-10,La Libertad,7,Peru
2022-05-11,La Libertad,7,Peru
2022-05-12,La Libertad,8,Peru
2022-05-13,La Libertad,11,Peru
2022-05-14,La Libertad,4,Peru
2022-05-15,La Libertad,0,Peru
2022-05-16,La Libertad,3,Peru
2022-05-17,La Libertad,23,Peru
2022-05-18,La Libertad,6,Peru
2022-05-19,La Libertad,5,Peru
2022-05-20,La Libertad,5,Peru
2022-05-21,La Libertad,3,Peru
2022-05-22,La Libertad,3,Peru
2022-05-23,La Libertad,4,Peru
2022-05-24,La Libertad,3,Peru
2022-05-25,La Libertad,14,Peru
2022-05-26,La Libertad,5,Peru
2022-05-27,La Libertad,8,Peru
2022-05-28,La Libertad,5,Peru
2022-05-29,La Libertad,2,Peru
2022-05-30,La Libertad,12,Peru
2022-05-31,La Libertad,13,Peru
2022-06-01,La Libertad,16,Peru
2022-06-02,La Libertad,11,Peru
2022-06-03,La Libertad,7,Peru
2022-06-04,La Libertad,7,Peru
2022-06-05,La Libertad,0,Peru
2022-06-06,La Libertad,3,Peru
2022-06-07,La Libertad,8,Peru
2022-06-08,La Libertad,12,Peru
2022-06-09,La Libertad,31,Peru
2022-06-10,La Libertad,17,Peru
2022-06-11,La Libertad,14,Peru
2022-06-12,La Libertad,4,Peru
2022-06-13,La Libertad,21,Peru
2022-06-14,La Libertad,21,Peru
2022-06-15,La Libertad,21,Peru
2022-06-16,La Libertad,34,Peru
2022-06-17,La Libertad,24,Peru
2022-06-18,La Libertad,13,Peru
2022-06-19,La Libertad,13,Peru
2022-06-20,La Libertad,43,Peru
2022-06-21,La Libertad,43,Peru
2022-06-22,La Libertad,51,Peru
2022-06-23,La Libertad,69,Peru
2022-06-24,La Libertad,59,Peru
2022-06-25,La Libertad,53,Peru
2022-06-26,La Libertad,18,Peru
2022-06-27,La Libertad,74,Peru
2022-06-28,La Libertad,80,Peru
2022-06-29,La Libertad,40,Peru
2022-06-30,La Libertad,101,Peru
2022-07-01,La Libertad,106,Peru
2022-07-02,La Libertad,92,Peru
2022-07-03,La Libertad,47,Peru
2022-07-04,La Libertad,95,Peru
2022-07-05,La Libertad,159,Peru
2022-07-06,La Libertad,198,Peru
2022-07-07,La Libertad,239,Peru
2022-07-08,La Libertad,186,Peru
2022-07-09,La Libertad,177,Peru
2022-07-10,La Libertad,131,Peru
2022-07-11,La Libertad,295,Peru
2022-07-12,La Libertad,335,Peru
2022-07-13,La Libertad,485,Peru
2022-07-14,La Libertad,433,Peru
2022-07-15,La Libertad,546,Peru
2022-07-16,La Libertad,334,Peru
2022-07-17,La Libertad,180,Peru
2022-07-18,La Libertad,677,Peru
2022-07-19,La Libertad,592,Peru
2022-07-20,La Libertad,614,Peru
2022-07-21,La Libertad,606,Peru
2022-07-22,La Libertad,642,Peru
2022-07-23,La Libertad,457,Peru
2022-07-24,La Libertad,228,Peru
2022-07-25,La Libertad,825,Peru
2022-07-26,La Libertad,692,Peru
2022-07-27,La Libertad,740,Peru
2022-07-28,La Libertad,149,Peru
2022-07-29,La Libertad,203,Peru
2022-07-30,La Libertad,593,Peru
2022-07-31,La Libertad,146,Peru
2022-08-01,La Libertad,542,Peru
2022-08-02,La Libertad,395,Peru
2022-08-03,La Libertad,504,Peru
2022-08-04,La Libertad,433,Peru
2022-08-05,La Libertad,379,Peru
2022-08-06,La Libertad,121,Peru
2022-08-07,La Libertad,25,Peru
NA,La Libertad,15,Peru
2020-03-06,Lambayeque,0,Peru
2020-03-07,Lambayeque,0,Peru
2020-03-08,Lambayeque,0,Peru
2020-03-09,Lambayeque,0,Peru
2020-03-10,Lambayeque,0,Peru
2020-03-11,Lambayeque,0,Peru
2020-03-12,Lambayeque,0,Peru
2020-03-13,Lambayeque,0,Peru
2020-03-14,Lambayeque,1,Peru
2020-03-15,Lambayeque,2,Peru
2020-03-16,Lambayeque,3,Peru
2020-03-17,Lambayeque,0,Peru
2020-03-18,Lambayeque,0,Peru
2020-03-19,Lambayeque,0,Peru
2020-03-20,Lambayeque,2,Peru
2020-03-21,Lambayeque,0,Peru
2020-03-22,Lambayeque,0,Peru
2020-03-23,Lambayeque,0,Peru
2020-03-24,Lambayeque,4,Peru
2020-03-25,Lambayeque,0,Peru
2020-03-26,Lambayeque,1,Peru
2020-03-27,Lambayeque,2,Peru
2020-03-28,Lambayeque,7,Peru
2020-03-29,Lambayeque,1,Peru
2020-03-30,Lambayeque,8,Peru
2020-03-31,Lambayeque,4,Peru
2020-04-01,Lambayeque,1,Peru
2020-04-02,Lambayeque,5,Peru
2020-04-03,Lambayeque,31,Peru
2020-04-04,Lambayeque,49,Peru
2020-04-05,Lambayeque,8,Peru
2020-04-06,Lambayeque,28,Peru
2020-04-07,Lambayeque,156,Peru
2020-04-08,Lambayeque,75,Peru
2020-04-09,Lambayeque,20,Peru
2020-04-10,Lambayeque,59,Peru
2020-04-11,Lambayeque,67,Peru
2020-04-12,Lambayeque,56,Peru
2020-04-13,Lambayeque,59,Peru
2020-04-14,Lambayeque,60,Peru
2020-04-15,Lambayeque,176,Peru
2020-04-16,Lambayeque,86,Peru
2020-04-17,Lambayeque,77,Peru
2020-04-18,Lambayeque,48,Peru
2020-04-19,Lambayeque,27,Peru
2020-04-20,Lambayeque,146,Peru
2020-04-21,Lambayeque,133,Peru
2020-04-22,Lambayeque,138,Peru
2020-04-23,Lambayeque,177,Peru
2020-04-24,Lambayeque,214,Peru
2020-04-25,Lambayeque,136,Peru
2020-04-26,Lambayeque,71,Peru
2020-04-27,Lambayeque,297,Peru
2020-04-28,Lambayeque,241,Peru
2020-04-29,Lambayeque,251,Peru
2020-04-30,Lambayeque,217,Peru
2020-05-01,Lambayeque,234,Peru
2020-05-02,Lambayeque,146,Peru
2020-05-03,Lambayeque,132,Peru
